4878	285
4226	578
4226	253
3499	75
3499	372
4246	286
353	505
353	264
353	633
353	366
353	566
353	295
541	259
541	308
541	578
541	402
1199	288
1199	104
1199	443
1199	308
1199	327
1213	185
1213	104
1213	132
1213	76
1213	369
1213	172
1748	278
1748	35
1748	345
1748	288
1748	25
1748	120
1748	506
1748	156
1748	224
1884	132
1884	327
2858	104
2858	193
2858	175
3108	30
3108	166
3108	663
3108	235
3108	224
4226	502
4262	542
4262	185
4262	575
4262	154
4262	97
4262	451
4262	172
4878	443
4878	235
4878	285
4878	402
4878	156
4878	523
4878	224
4878	679
50	501
50	539
50	454
50	543
50	372
62	574
62	687
62	317
150	99
150	75
150	383
150	370
150	471
260	340
260	207
260	370
266	673
318	75
318	545
318	317
318	301
318	476
318	8
318	566
318	224
378	391
378	609
457	372
628	621
628	452
628	75
628	391
628	285
628	224
912	75
912	536
912	295
912	214
912	524
1061	688
1061	566
1079	584
1079	609
1089	75
1089	584
1089	372
1196	340
1196	207
1196	209
1196	370
1197	409
1197	207
1197	34
1197	19
1197	584
1197	566
1197	295
1197	266
1198	340
1198	358
1234	501
1234	551
1234	20
1234	54
1259	414
1259	614
1259	545
1259	525
1302	380
1302	75
1302	207
1302	317
1653	643
1653	75
1653	308
1653	160
1653	71
1653	18
1653	43
1748	35
1748	308
1748	207
1748	506
1748	156
1748	224
2028	132
2028	75
2028	383
2028	58
2028	299
2231	596
2231	242
2231	54
2268	542
2268	210
2268	621
2268	452
2268	75
2268	365
2268	483
2329	185
2329	391
2329	401
2329	224
2502	584
2502	18
2502	566
2502	279
2563	252
2563	222
2959	132
2959	299
2959	285
2959	193
3147	75
3147	688
3147	249
3147	214
3255	380
3255	634
3255	496
4616	614
4963	501
4993	340
4993	207
4993	147
4993	136
440	118
1206	132
1206	279
1206	193
1206	451
2	679
19	546
32	44
32	679
47	285
47	696
50	539
50	120
50	543
231	297
296	104
316	358
316	686
316	679
316	485
318	224
344	546
356	505
356	383
356	58
380	546
485	318
527	631
586	520
589	308
589	402
589	679
593	285
593	696
778	692
778	193
778	156
910	546
1080	51
1080	546
1080	279
1080	327
1089	104
1093	219
1093	404
1148	455
1199	308
1199	156
1200	370
1203	193
1208	502
1214	402
1215	546
1215	117
1215	679
1221	369
1237	684
1237	443
1240	679
1246	505
1246	317
1259	614
1265	679
1270	404
1270	679
1275	466
1288	404
1289	216
1291	358
1358	235
1485	546
1485	209
1527	156
1619	631
1682	104
1682	156
1704	375
1721	631
1779	502
1779	679
1834	98
1884	156
1961	275
1961	235
1961	285
1961	297
2000	546
2001	546
2011	402
2011	679
2012	679
2115	358
2160	691
2232	502
2297	299
2297	156
2340	395
2467	34
2478	318
2513	117
2529	44
2542	104
2571	402
2571	156
2600	554
2672	308
2672	25
2672	554
2692	679
2700	279
2710	345
2710	117
2797	546
2797	614
2797	290
2826	26
2841	98
2857	404
2857	156
2858	104
2916	259
2916	308
2916	178
2916	402
2916	554
2959	104
2959	156
2987	546
2997	104
2997	156
3052	279
3081	156
3108	235
3252	614
3476	217
3476	573
3476	446
3476	156
3481	614
3510	679
3617	546
3617	113
3617	297
3706	98
3752	143
3793	346
3793	656
3793	82
3897	403
3897	505
3897	614
3897	404
3949	285
4011	104
4226	25
4306	279
4381	546
4720	684
4720	395
4720	198
4728	546
4865	696
4878	299
4878	285
4878	156
4878	224
4878	679
4902	288
4902	198
4973	546
4975	402
4975	156
4995	375
4995	260
4995	631
5065	165
73	456
73	537
1080	279
1199	692
1199	104
1199	308
1199	402
1206	132
1206	308
1246	299
1611	236
1680	93
1680	407
1682	93
1682	104
1682	308
1682	299
1873	511
1997	117
1997	307
1997	0
2144	105
2144	515
2144	675
2324	456
2541	664
2762	117
2762	120
2762	285
2762	0
3967	135
4226	578
4226	98
4226	502
4226	285
4967	524
4973	456
4975	250
4975	402
76	117
76	569
105	60
105	617
110	75
110	383
153	656
193	516
318	511
318	75
318	545
318	8
318	224
356	505
356	511
356	75
356	688
356	317
356	584
368	20
508	236
508	313
527	604
527	567
527	511
527	132
527	350
527	206
527	224
592	288
780	137
780	99
780	81
1073	570
1073	672
1203	452
1203	76
1203	193
1203	224
1204	541
1204	183
1234	511
1234	20
1234	54
1246	299
1580	484
1645	582
1645	621
1645	233
1645	224
1917	659
1917	81
1917	370
1923	546
1961	275
1961	533
1961	235
1961	285
1961	297
2028	132
2028	75
2028	76
2028	100
2028	662
2167	65
2167	37
2193	207
2193	147
2193	349
2193	136
2571	569
2571	402
2571	224
2706	91
3147	75
3147	688
3147	249
3147	476
3147	401
3198	241
3198	476
3969	317
3969	371
4054	48
4054	42
4223	629
4223	690
4299	34
4326	604
4326	56
4326	401
4326	631
4643	44
4995	442
4995	317
4995	356
4995	11
4995	375
4995	235
4995	285
4995	295
4995	260
4995	631
5010	418
5010	100
5010	631
2	479
2	0
2	579
2	679
10	589
10	353
15	19
19	273
21	369
28	351
31	116
32	44
32	679
47	353
47	696
62	116
70	451
107	19
121	604
121	593
150	604
151	277
158	198
162	549
163	451
170	257
172	308
172	578
178	104
178	696
185	257
187	467
235	264
242	537
249	549
253	65
260	183
265	357
288	696
290	277
293	589
293	353
296	589
296	353
296	172
299	88
299	89
327	44
337	1
344	273
345	477
345	89
345	459
368	141
370	318
371	450
377	148
379	679
380	536
382	158
390	587
434	176
457	353
466	318
485	318
488	60
506	477
508	621
517	353
527	604
527	353
541	589
541	308
541	578
541	353
554	353
558	435
587	572
589	353
589	679
593	519
593	353
593	696
593	172
597	246
608	594
608	353
608	373
608	172
628	452
628	353
636	696
648	353
714	396
743	318
750	104
750	279
800	96
805	452
805	353
805	401
805	277
849	308
858	369
866	353
891	353
891	696
903	632
903	651
904	384
904	353
906	578
909	60
910	369
910	353
910	97
910	534
912	60
912	353
913	273
916	497
919	89
922	511
922	353
924	161
926	511
928	60
929	450
930	536
930	353
933	353
942	353
946	104
951	43
959	392
1006	452
1006	353
1006	401
1009	276
1012	447
1028	248
1029	284
1031	147
1031	83
1061	593
1079	60
1079	336
1081	369
1081	89
1086	353
1086	453
1101	226
1111	138
1129	308
1140	549
1175	104
1175	308
1183	60
1188	552
1193	235
1197	1
1199	308
1203	452
1204	549
1206	392
1206	616
1206	308
1206	649
1206	277
1207	452
1207	353
1208	483
1212	353
1213	369
1219	353
1220	303
1221	369
1222	483
1225	549
1227	277
1233	504
1240	589
1240	353
1240	679
1246	116
1246	74
1247	60
1249	589
1249	353
1252	353
1252	273
1252	449
1258	235
1260	696
1265	579
1265	494
1267	589
1267	353
1269	573
1269	353
1270	679
1278	80
1280	336
1280	193
1283	589
1283	353
1283	579
1283	396
1284	589
1284	336
1284	353
1284	273
1284	534
1285	104
1285	116
1286	679
1292	279
1293	549
1295	552
1298	277
1321	158
1333	60
1339	65
1346	353
1346	89
1347	353
1347	696
1356	679
1361	621
1361	353
1372	353
1374	353
1376	679
1380	116
1381	116
1396	257
1411	60
1411	353
1422	484
1441	431
1500	589
1500	104
1500	369
1517	318
1542	129
1554	589
1554	353
1586	483
1641	344
1643	549
1653	308
1663	483
1674	353
1690	308
1717	318
1722	589
1722	353
1732	384
1732	104
1747	391
1889	353
1911	138
1941	60
1941	353
1951	607
1961	277
1962	193
1965	104
1967	464
1967	430
1968	1
1968	116
1969	353
1969	696
1970	353
1970	696
1971	353
1971	696
1972	353
1972	696
1974	353
1974	696
1975	353
1975	696
1976	353
1976	696
1977	353
1977	696
1978	93
1978	353
1978	696
1979	353
1979	696
1980	353
1980	696
1981	353
1981	696
1982	353
1982	696
1983	353
1983	696
1984	353
1984	696
1985	353
1985	696
1986	353
1986	696
1995	198
1996	198
2010	90
2011	308
2011	679
2012	679
2013	49
2020	60
2023	369
2083	430
2087	1
2087	19
2107	353
2107	696
2108	357
2108	193
2110	190
2117	308
2135	138
2140	430
2158	353
2158	696
2159	353
2159	696
2176	604
2176	353
2176	0
2183	589
2183	536
2183	353
2184	104
2187	41
2194	369
2201	621
2201	353
2211	536
2245	336
2249	60
2249	369
2257	523
2268	452
2268	483
2268	353
2289	279
2300	39
2302	621
2302	353
2313	549
2316	147
2318	593
2318	627
2318	277
2328	65
2329	277
2336	549
2348	604
2348	549
2371	60
2376	589
2376	353
2389	353
2393	353
2398	621
2398	333
2398	649
2413	353
2431	604
2433	452
2447	116
2461	696
2462	353
2462	696
2467	384
2467	353
2511	353
2511	273
2528	420
2528	308
2529	308
2539	369
2571	308
2581	116
2611	555
2611	209
2612	74
2612	353
2644	65
2648	80
2654	158
2657	60
2657	587
2657	336
2657	573
2657	353
2657	91
2672	554
2683	318
2683	679
2688	277
2692	60
2692	579
2702	353
2702	696
2709	430
2716	198
2717	198
2739	277
2746	104
2761	90
2770	318
2774	89
2779	60
2791	226
2793	158
2819	484
2820	60
2820	353
2852	483
2852	353
2858	60
2886	430
2902	353
2903	353
2904	277
2908	277
2908	371
2916	308
2916	536
2916	353
2940	60
2940	353
2940	91
2947	589
2947	353
2947	277
2948	589
2948	536
2948	353
2949	589
2949	353
2959	451
2968	679
2971	549
2987	273
2989	589
2989	353
2990	589
2990	353
2991	589
2991	336
2991	353
2993	589
2993	353
2997	89
3033	318
3039	401
3044	353
3044	579
3053	549
3053	183
3053	277
3060	336
3060	303
3060	344
3068	452
3075	277
3082	589
3082	353
3087	552
3088	649
3101	60
3102	621
3102	353
3105	604
3105	63
3107	342
3108	353
3108	649
3148	386
3153	435
3159	544
3168	353
3174	549
3175	318
3175	279
3176	353
3176	696
3186	649
3204	639
3210	116
3216	65
3221	60
3221	353
3247	600
3248	600
3248	522
3262	353
3266	104
3266	277
3266	696
3267	451
3278	89
3296	116
3301	589
3301	353
3334	369
3334	353
3334	49
3359	1
3396	430
3398	430
3408	604
3408	621
3418	277
3420	452
3420	277
3435	60
3435	323
3435	353
3469	452
3472	353
3505	60
3505	536
3505	336
3505	353
3513	621
3513	483
3527	483
3535	353
3535	696
3535	451
3548	89
3552	1
3552	129
3598	60
3598	353
3633	589
3633	353
3635	589
3635	353
3638	589
3638	353
3639	589
3639	336
3639	353
3639	277
3671	396
3685	104
3685	369
3685	353
3688	116
3702	308
3702	44
3702	172
3703	44
3704	44
3706	147
3723	60
3723	353
3785	318
3786	1
3786	89
3786	91
3791	1
3801	604
3801	452
3801	649
3811	452
3811	483
3831	60
3946	60
3946	589
3946	336
3946	353
3946	277
3947	60
3947	589
3947	336
3947	353
3947	277
3959	679
3977	587
3977	353
3977	77
3977	273
3984	589
3984	353
3996	353
4005	589
4005	353
4017	60
4105	79
4148	696
4156	536
4184	60
4189	270
4189	203
4210	353
4210	696
4211	604
4211	621
4211	353
4226	35
4226	579
4234	536
4262	369
4279	621
4279	353
4322	621
4327	353
4329	396
4333	104
4344	257
4344	353
4351	353
4361	41
4370	308
4388	318
4390	277
4402	318
4409	696
4447	353
4448	382
4450	277
4465	452
4465	277
4515	549
4545	90
4553	499
4571	679
4612	203
4642	89
4643	308
4643	44
4686	36
4733	60
4753	65
4796	60
4799	129
4816	85
4857	302
4865	353
4865	696
4868	589
4868	353
4920	60
4920	392
4920	235
4936	116
4941	587
4956	193
4974	318
4979	104
4979	620
4980	549
4980	679
4981	579
5008	452
5013	60
5013	248
5013	353
5013	279
5014	621
5033	536
5055	549
47	117
47	285
593	132
1219	98
1219	696
1258	198
1258	235
3798	117
3798	566
4720	684
4720	633
4720	527
29	314
47	696
475	383
475	476
475	558
527	511
527	383
750	38
750	279
910	97
936	363
936	279
1029	138
1111	138
1111	300
1198	358
1198	183
1213	369
1213	97
1241	79
1242	383
1281	279
1734	314
1734	328
1734	269
1880	314
2018	138
2019	183
2019	146
2071	328
2071	383
2313	383
2329	476
2329	204
2395	116
2398	314
2398	621
2494	383
4306	279
4763	328
4763	496
4763	269
4993	183
5093	566
5093	558
2712	443
2712	372
150	556
440	484
1097	556
1291	667
1391	178
1396	484
1580	484
1894	556
1931	270
2022	270
2022	203
2115	667
2193	435
2405	667
2662	178
2840	203
3300	556
3996	435
4638	556
44	115
50	501
50	20
50	120
50	543
107	667
204	128
260	136
317	654
368	20
377	543
514	654
539	655
586	654
592	267
595	602
597	655
919	136
1179	20
1197	409
1197	584
1197	295
1197	531
1197	341
1198	340
1198	358
1219	543
1252	539
1291	667
1333	543
1407	543
1552	128
1569	655
1591	267
1608	128
1617	539
1625	539
1682	343
1722	128
1954	115
1994	543
2081	655
2115	667
2140	136
2167	128
2193	136
2404	115
2405	667
2410	115
2542	20
2617	667
2640	267
2671	655
2723	267
2724	655
2804	654
2997	343
3087	654
3986	128
3988	654
4011	539
4878	539
4963	20
1298	311
1298	303
1298	376
107	667
1097	556
1253	178
1291	667
1391	178
2022	270
2022	203
2115	667
2193	435
2405	667
2617	667
2662	178
3300	556
32	679
76	569
2571	569
3264	104
3264	65
3702	569
3704	569
799	21
208	340
208	308
208	44
208	529
1035	487
1215	340
1215	486
1219	511
1644	543
1974	511
1974	117
1981	218
1981	413
1982	117
1983	194
1983	543
2080	311
2338	543
2565	487
3074	312
3843	117
4878	224
29	308
4092	23
1241	79
1245	309
2513	117
2692	651
2692	577
1554	353
1554	295
2858	692
2858	237
2858	224
2987	340
2997	692
2997	402
4979	692
4979	486
4979	620
4979	571
1268	416
1268	43
3477	523
1288	303
2616	346
3481	303
3897	303
4878	679
253	65
316	402
593	696
741	259
1127	402
1233	504
1270	340
1270	679
1350	287
1610	504
2011	679
2115	358
2420	511
3996	474
50	543
296	511
380	128
380	88
423	128
608	104
608	584
608	172
1527	84
1527	50
1527	402
1527	156
2076	652
2571	259
2571	156
2571	224
3503	278
3503	443
3503	402
3503	156
4144	360
4144	576
4144	303
4239	451
4614	335
4848	443
4848	292
4848	156
4878	584
4881	567
4881	432
4881	367
4881	411
47	132
47	323
47	696
50	539
50	97
50	543
293	67
296	104
318	8
541	23
541	259
593	519
593	285
593	696
778	548
778	155
858	511
858	97
1036	319
1089	319
1089	97
1089	164
1198	340
1199	443
1199	156
1199	224
1208	132
1208	524
1213	185
1213	369
1214	23
1214	84
1214	402
1214	543
1216	473
1222	483
1234	581
1240	23
1240	682
1252	528
1748	443
1748	120
1748	224
2959	299
2959	285
2959	193
2959	451
3949	548
3949	155
3949	193
4226	323
4226	502
4234	536
3752	295
296	611
3671	318
34	314
34	697
34	2
34	110
141	546
141	140
141	236
141	89
299	88
299	236
299	101
299	571
299	89
299	204
299	186
299	123
299	193
316	278
316	358
316	619
316	402
316	686
316	679
344	546
345	676
345	140
345	236
345	477
345	239
345	445
345	89
345	509
364	138
364	311
364	614
364	487
364	110
367	546
541	511
541	259
541	288
541	308
541	591
541	84
541	402
551	288
551	366
551	584
551	341
593	511
593	132
593	502
593	285
593	696
594	311
594	409
595	409
780	128
780	137
780	278
780	99
780	402
780	524
928	511
968	567
968	362
968	345
968	132
968	117
968	36
968	79
1031	555
1031	147
1046	130
1046	236
1046	27
1046	328
1046	306
1046	89
1073	511
1073	88
1073	584
1073	341
1073	609
1207	505
1207	567
1207	511
1207	391
1207	678
1207	193
1219	567
1219	511
1219	132
1219	117
1219	285
1219	696
1219	543
1219	372
1237	567
1237	511
1237	395
1237	443
1237	250
1237	34
1237	186
1258	511
1258	288
1258	132
1258	502
1258	543
1261	201
1261	287
1261	153
1261	117
1261	451
1261	79
1340	511
1340	633
1340	117
1340	256
1345	587
1345	288
1345	117
1345	186
1356	278
1356	682
1356	402
1356	686
1356	370
1356	679
1580	278
1580	546
1580	402
1653	308
1653	591
1653	84
1653	160
1653	71
1653	402
1653	193
1653	224
1696	106
1696	67
1696	236
1696	489
1696	202
1721	505
1721	75
1721	383
1721	489
1721	295
1721	631
1921	567
1921	132
1921	250
1921	375
1921	235
1921	502
1921	186
1921	156
2288	200
2288	137
2288	278
2288	511
2288	132
2288	117
2291	288
2291	584
2291	156
2355	311
2355	300
2355	110
2454	511
2454	402
2454	686
2550	481
2550	511
2550	632
2550	198
2550	633
2550	527
2550	117
2550	5
2550	502
2550	0
2550	165
2550	543
2648	511
2648	362
2648	212
2648	633
2648	406
2716	511
2716	198
2716	159
2716	5
2716	402
2716	165
2721	27
2721	89
2762	198
2762	502
2762	285
2762	543
2797	546
2908	132
2908	445
2908	509
2908	145
2987	311
3114	311
3114	545
3114	290
3471	126
3471	200
3471	278
3471	303
3471	370
3793	128
3793	346
3793	402
3793	656
4014	130
4642	505
4642	487
4642	584
4642	91
4642	145
4705	546
4705	140
4705	88
4705	236
4705	239
4705	89
4754	109
4754	132
4754	215
4754	186
4863	546
4863	627
4863	89
4863	584
4863	277
4863	202
4863	492
4878	443
4878	235
4878	502
4878	285
4878	584
4878	402
4878	193
4878	156
4878	224
4886	179
4886	88
4963	128
4963	148
4963	185
4973	393
4973	672
4973	489
4973	584
4973	295
4973	174
4973	341
1212	69
1280	69
1960	69
2730	69
2925	69
2932	69
3677	69
2388	236
4973	584
4973	295
1101	483
2959	299
2959	156
105	214
1032	156
47	185
47	696
62	687
141	546
529	622
1225	303
1228	135
1276	511
1276	476
1704	442
1884	438
2302	621
2302	598
2858	175
2959	559
2997	175
3052	186
3275	97
3535	285
3996	474
4878	285
4878	679
4979	221
4979	609
4995	11
32	340
32	539
32	308
32	591
32	44
32	402
32	679
32	451
111	288
589	659
589	257
589	308
589	402
589	679
924	61
924	402
1199	104
1199	308
1199	591
1199	156
1199	224
1240	161
1240	591
1240	330
1240	679
1527	84
1527	402
1676	278
2010	511
2010	686
2353	536
2353	387
2353	372
2672	93
2672	308
2672	554
2762	198
2819	205
2819	70
2819	454
2819	484
2819	536
2951	128
2951	76
2959	104
2959	299
2959	193
3556	443
3556	638
4226	567
4226	443
4226	578
4776	542
4878	116
4878	402
4878	193
4878	156
4878	224
4878	679
2329	401
2297	447
193	670
495	164
3435	264
390	390
1161	390
1196	390
1289	390
2288	390
2366	390
2459	390
2529	390
2648	390
3216	390
3652	390
4044	390
4848	390
44	115
1101	625
1909	240
2640	267
2640	82
3444	115
3972	115
4387	128
4565	128
4887	128
4963	625
924	370
1036	57
1321	296
17	249
17	295
2324	505
2324	209
2324	88
2324	571
2324	214
2571	44
2671	295
4103	304
4103	371
4246	295
4973	615
4973	147
4973	584
4973	295
19	507
32	577
110	34
187	320
288	693
296	482
466	318
520	34
520	318
587	165
940	34
1027	34
1080	318
1088	42
1089	577
1101	226
1136	34
1136	318
1188	42
1201	396
1237	34
1278	318
1517	318
1704	503
2068	183
2420	503
2467	34
2683	318
2863	191
2866	191
2951	396
3033	318
3034	34
3034	110
3418	399
3791	42
4054	42
4239	10
4299	34
4591	26
4896	207
4896	572
4993	207
4993	385
1271	292
1509	292
2361	132
2761	330
2774	292
3186	604
3679	530
3679	404
3833	406
4571	546
4571	679
475	476
724	73
1047	589
1188	623
1249	589
1302	380
1377	346
2023	369
2105	268
3755	49
3785	550
4896	147
1127	278
1127	402
1127	504
1200	128
1200	402
1200	370
1214	278
1214	402
1214	370
162	648
778	10
778	155
1222	400
3677	68
260	511
296	551
296	172
318	245
318	241
318	225
318	114
318	476
1175	93
1175	519
1175	486
1416	58
1416	303
1416	487
1416	391
1416	631
4439	425
4439	548
4439	10
4439	155
4439	196
4439	631
4553	278
4553	454
4553	310
4553	319
4553	327
4553	402
4928	429
4928	664
4928	327
296	586
296	283
1302	380
4896	458
356	58
551	311
551	15
551	511
551	366
551	319
2291	15
2291	633
4973	317
4973	156
318	476
318	13
1258	676
1258	573
260	340
260	207
260	397
589	659
1210	397
2360	555
2360	298
4027	234
2959	104
922	511
47	538
50	97
50	543
58	294
215	33
246	116
260	278
260	417
260	330
260	402
260	370
296	185
296	10
296	451
368	141
368	54
541	23
541	308
541	250
541	591
541	402
735	475
735	79
904	493
904	592
904	372
904	361
910	567
910	512
910	171
910	97
910	431
919	443
919	207
919	249
919	73
923	98
923	525
953	407
953	322
953	317
953	355
1150	452
1150	25
1150	34
1173	104
1198	128
1198	358
1198	230
1198	417
1199	692
1199	443
1199	308
1199	584
1199	279
1199	402
1199	224
1204	183
1207	505
1207	452
1207	95
1207	256
1207	678
1207	401
1209	396
1234	141
1234	54
1261	79
1267	223
1267	131
1267	372
1278	567
1278	546
1278	512
1278	46
1278	318
1278	550
1281	35
1281	332
1281	567
1281	472
1281	355
1281	279
1292	112
1292	279
1394	546
1394	45
1394	584
1927	332
1927	524
2019	146
2117	308
2176	353
2351	505
2357	249
2357	64
2442	544
2442	303
2731	414
2731	560
2731	439
2731	8
2731	167
2935	512
3030	146
3134	560
3134	524
3224	541
3224	12
3224	170
3224	47
3289	142
3289	414
3289	410
3289	227
3289	681
3289	211
3360	139
3360	496
3435	291
3435	264
3435	353
3504	450
3504	279
3504	665
3555	524
3608	271
3700	278
3700	692
3700	10
3700	170
3700	678
3996	59
3996	474
4037	20
4037	54
4226	323
4226	578
4226	98
4226	502
4848	132
4848	443
4848	292
4848	0
4848	156
4873	280
4941	111
4993	207
4993	417
4993	133
4993	147
5026	351
5026	252
5026	474
1	311
1	555
110	128
110	455
110	383
110	34
175	212
260	207
260	330
260	402
356	58
457	372
480	192
480	71
480	402
480	372
588	311
778	425
778	692
778	104
778	10
778	155
1213	104
1213	132
1213	76
1213	97
1259	511
1259	545
1466	604
1466	631
1704	442
1704	317
2599	692
2599	104
2599	327
2803	365
3178	289
4239	657
4450	631
4975	120
4975	156
1030	435
2437	476
110	697
750	104
750	279
924	402
2857	405
2857	156
2959	426
32	539
32	308
32	44
32	285
32	402
32	679
47	230
47	507
47	98
47	696
150	604
150	471
318	511
318	545
318	317
318	8
608	45
778	692
780	137
780	278
780	659
780	402
1193	511
1193	688
1200	278
1200	23
1200	483
1206	212
1206	132
1206	308
1206	285
1214	278
1214	23
1214	511
1214	370
1258	5
1584	694
1584	591
1584	402
1584	517
1682	104
1682	443
1682	308
1682	446
1682	193
1682	361
2329	132
2329	224
2571	161
2571	308
2571	61
2657	201
3081	633
3081	117
3527	278
3527	529
3969	389
3969	359
4370	23
4370	161
4370	308
4370	409
4370	402
4754	632
4878	402
4878	156
4878	679
17	351
17	295
28	351
302	180
1732	692
2336	6
2739	102
4246	88
4246	431
247	488
1527	84
1527	402
1305	511
97	653
97	567
97	3
97	528
97	132
97	10
97	608
97	76
97	100
97	193
150	604
296	511
337	505
337	533
337	614
337	637
337	235
337	324
337	584
337	669
337	341
347	132
428	490
428	209
428	309
428	514
428	369
428	326
428	97
441	28
441	10
441	116
475	403
475	255
475	542
475	209
475	76
475	108
475	365
475	391
475	476
475	558
475	631
527	604
527	219
527	567
527	511
527	132
527	383
527	58
527	224
593	519
593	511
593	185
593	132
593	323
593	235
593	502
593	285
593	696
593	543
597	182
597	197
597	196
597	671
597	352
1061	593
1172	505
1172	547
1172	414
1172	197
1172	354
1172	503
1172	520
1172	8
1172	214
1172	669
1172	509
1175	519
1175	104
1175	308
1175	303
1175	584
1175	156
1183	60
1183	455
1200	128
1200	278
1200	23
1200	511
1200	117
1200	46
1200	402
1200	370
1200	543
1203	511
1203	621
1203	452
1203	185
1203	75
1203	76
1203	301
1203	401
1203	193
1203	224
1214	278
1214	23
1214	511
1214	84
1214	387
1214	370
1214	517
1214	543
1214	372
1252	511
1252	528
1252	288
1252	273
1252	367
1279	181
1279	319
1279	584
1956	304
1956	627
1956	107
1956	394
1968	105
1968	614
1968	214
1968	523
2268	511
2268	542
2268	452
2268	185
2268	483
2395	505
2395	551
2395	614
2395	116
2395	584
2395	152
2395	338
2395	609
2729	212
2729	274
2729	660
2932	443
3168	511
3168	10
3168	510
3168	76
3168	319
3168	83
3168	8
3168	193
3481	546
3481	75
3481	88
3481	303
3481	584
3481	513
3556	403
3556	281
3556	614
3556	443
3556	116
3556	638
3556	285
3556	8
3556	652
3578	128
3578	75
3578	495
3578	451
3581	10
3581	545
3581	295
3639	277
3910	695
3910	75
3910	122
3910	371
3949	425
3949	288
3949	304
3949	132
3949	10
3949	688
3949	576
3949	196
3949	285
3949	193
4022	340
4022	576
4022	556
4235	617
4235	624
4235	75
4235	181
4235	433
